Grant.Status,Sponsor.Code,Grant.Category.Code,Contract.Value.Band...see.note.A,RFCD.Code.1,RFCD.Percentage.1,RFCD.Code.2,RFCD.Percentage.2,RFCD.Code.3,RFCD.Percentage.3,RFCD.Code.4,RFCD.Percentage.4,RFCD.Code.5,RFCD.Percentage.5,SEO.Code.1,SEO.Percentage.1,SEO.Code.2,SEO.Percentage.2,SEO.Code.3,SEO.Percentage.3,SEO.Code.4,SEO.Percentage.4,SEO.Code.5,SEO.Percentage.5,Person.ID.1,Role.1,Year.of.Birth.1,Country.of.Birth.1,Dept.No..1,Faculty.No..1,With.PHD.1,No..of.Years.in.Uni.at.Time.of.Grant.1,Number.of.Successful.Grant.1,Number.of.Unsuccessful.Grant.1,A..1,A.1,B.1,C.1
1,229.0,3.0,1.0,270501.0,50.0,270708.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,779903.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54737.0,1,1975.0,7.0,3258.0,31.0,1.0,3.0,4.0,5.0,0.0,3.0,1.0,0.0
1,21.0,4.0,1.0,400303.0,60.0,250402.0,20.0,419901.0,20.0,0.0,0.0,0.0,0.0,750901.0,40.0,750802.0,30.0,750902.0,30.0,0.0,0.0,0.0,0.0,82427.0,1,1955.0,7.0,653.0,7.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,4.0
0,42.0,9.0,1.0,321105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574367.0,1,1960.0,0.0,2568.0,25.0,1.0,4.0,0.0,6.0,1.0,1.0,4.0,3.0
0,42.0,9.0,1.0,321105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574367.0,1,1960.0,0.0,2568.0,25.0,1.0,4.0,0.0,6.0,1.0,1.0,4.0,3.0
1,374.0,3.0,1.0,310202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680402.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763997.0,1,1970.0,10.0,3508.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,1.0
0,273.0,2.0,2.0,300699.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670306.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14832.0,3,1975.0,7.0,1098.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0
0,62.0,3.0,2.0,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730205.0,50.0,730211.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,47517.0,1,1970.0,7.0,2533.0,25.0,0.0,0.0,1.0,1.0,3.0,17.0,9.0,9.0
1,5.0,3.0,1.0,390111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500382.0,1,1970.0,0.0,3658.0,22.0,1.0,4.0,3.0,0.0,8.0,4.0,0.0,0.0
0,21.0,4.0,1.0,240101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780102.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885632.0,1,1960.0,7.0,3198.0,31.0,0.0,1.0,0.0,4.0,4.0,14.0,7.0,2.0
1,21.0,4.0,1.0,360105.0,50.0,360101.0,30.0,360102.0,20.0,0.0,0.0,0.0,0.0,750703.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74697.0,1,1960.0,4.0,828.0,7.0,1.0,5.0,2.0,0.0,1.0,10.0,2.0,6.0
1,21.0,4.0,1.0,290603.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70272.0,1,1960.0,7.0,2053.0,19.0,1.0,3.0,3.0,0.0,14.0,9.0,7.0,6.0
1,21.0,4.0,1.0,390111.0,60.0,390199.0,25.0,350605.0,15.0,0.0,0.0,0.0,0.0,720303.0,50.0,700302.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,58647.0,1,1975.0,7.0,3658.0,22.0,1.0,3.0,0.0,1.0,3.0,4.0,2.0,3.0
1,21.0,4.0,1.0,300504.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670501.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13682.0,1,1965.0,1.0,1258.0,34.0,1.0,3.0,3.0,7.0,1.0,21.0,3.0,2.0
1,21.0,4.0,1.0,291504.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730114.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,945737.0,1,1965.0,9.0,2178.0,19.0,1.0,4.0,3.0,1.0,3.0,2.0,0.0,0.0
0,21.0,4.0,1.0,310104.0,40.0,380105.0,40.0,310199.0,20.0,0.0,0.0,0.0,0.0,770101.0,60.0,770402.0,30.0,660202.0,10.0,0.0,0.0,0.0,0.0,22322.0,1,1955.0,1.0,3508.0,4.0,1.0,3.0,0.0,3.0,0.0,1.0,1.0,2.0
0,21.0,4.0,1.0,320702.0,50.0,321025.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,50.0,730204.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1004967.0,1,1975.0,0.0,2853.0,25.0,0.0,4.0,0.0,1.0,1.0,2.0,6.0,4.0
0,21.0,4.0,1.0,280108.0,50.0,280102.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,700103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717402.0,1,1980.0,9.0,2163.0,19.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,0.0
0,34.0,8.0,1.0,270203.0,50.0,270207.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,770703.0,50.0,770101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,85642.0,1,1955.0,7.0,3258.0,31.0,1.0,3.0,10.0,11.0,35.0,44.0,40.0,12.0
1,21.0,4.0,1.0,280204.0,60.0,280210.0,20.0,291599.0,20.0,0.0,0.0,0.0,0.0,730111.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28342.0,1,1960.0,7.0,2153.0,19.0,1.0,4.0,3.0,1.0,0.0,10.0,6.0,0.0
1,34.0,8.0,1.0,270702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66007.0,1,1955.0,7.0,3268.0,31.0,1.0,2.0,2.0,0.0,2.0,26.0,13.0,2.0
0,4.0,1.0,0.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,489582.0,1,1975.0,0.0,3048.0,31.0,1.0,4.0,2.0,2.0,17.0,2.0,4.0,1.0
1,4.0,1.0,6.0,320705.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,90.0,730104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,67282.0,1,1965.0,7.0,2578.0,25.0,1.0,3.0,8.0,6.0,9.0,6.0,5.0,5.0
0,4.0,1.0,0.0,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67467.0,1,1955.0,7.0,2828.0,25.0,0.0,3.0,4.0,3.0,4.0,5.0,5.0,0.0
1,4.0,1.0,7.0,320705.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,90.0,730104.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,105342.0,1,1965.0,7.0,2678.0,25.0,1.0,4.0,6.0,7.0,4.0,6.0,9.0,3.0
0,266.0,1.0,0.0,321008.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730103.0,25.0,730108.0,50.0,730203.0,25.0,0.0,0.0,0.0,0.0,44252.0,1,1960.0,7.0,2813.0,25.0,1.0,3.0,5.0,4.0,5.0,4.0,2.0,0.0
1,266.0,1.0,6.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,34.0,730107.0,33.0,730201.0,33.0,0.0,0.0,0.0,0.0,79192.0,1,1950.0,7.0,2523.0,25.0,1.0,2.0,8.0,15.0,60.0,95.0,38.0,10.0
1,4.0,1.0,8.0,320404.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,80.0,780105.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1982.0,1,1960.0,7.0,3258.0,31.0,1.0,5.0,3.0,3.0,12.0,8.0,1.0,3.0
0,4.0,1.0,0.0,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105337.0,1,1950.0,7.0,2828.0,25.0,0.0,4.0,3.0,5.0,12.0,9.0,7.0,2.0
1,4.0,1.0,5.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730115.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7362.0,1,1970.0,1.0,2628.0,25.0,1.0,5.0,4.0,4.0,7.0,8.0,0.0,1.0
1,4.0,1.0,5.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27757.0,1,1960.0,7.0,2813.0,25.0,0.0,3.0,4.0,1.0,17.0,9.0,7.0,2.0
0,4.0,1.0,0.0,321001.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,25.0,780108.0,25.0,730306.0,10.0,670403.0,10.0,730220.0,30.0,20202.0,2,1965.0,0.0,2668.0,25.0,1.0,4.0,1.0,6.0,0.0,0.0,11.0,17.0
0,32.0,3.0,0.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1136582.0,1,1975.0,0.0,2498.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,32.0,3.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28807.0,1,1955.0,7.0,2653.0,25.0,0.0,3.0,0.0,1.0,0.0,8.0,1.0,2.0
0,4.0,1.0,0.0,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730213.0,60.0,670403.0,20.0,730306.0,20.0,0.0,0.0,0.0,0.0,804952.0,1,1960.0,7.0,2533.0,25.0,1.0,4.0,0.0,0.0,5.0,9.0,5.0,0.0
0,32.0,3.0,0.0,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,730104.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,805262.0,4,1965.0,0.0,2778.0,25.0,0.0,4.0,0.0,2.0,0.0,4.0,3.0,1.0
1,4.0,1.0,6.0,320502.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,60.0,730104.0,20.0,670401.0,20.0,0.0,0.0,0.0,0.0,74822.0,1,1950.0,7.0,2668.0,25.0,1.0,5.0,5.0,3.0,5.0,2.0,3.0,2.0
0,4.0,1.0,0.0,321399.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76237.0,1,1960.0,0.0,2923.0,25.0,1.0,5.0,4.0,7.0,3.0,6.0,10.0,2.0
0,4.0,1.0,0.0,320202.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730102.0,70.0,730101.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,53027.0,1,1975.0,7.0,2628.0,25.0,1.0,3.0,1.0,1.0,11.0,3.0,0.0,0.0
0,4.0,1.0,0.0,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,45.0,730211.0,45.0,780108.0,10.0,0.0,0.0,0.0,0.0,979492.0,1,1975.0,0.0,2538.0,25.0,1.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0
0,4.0,1.0,0.0,321216.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730207.0,40.0,730204.0,30.0,730214.0,30.0,0.0,0.0,0.0,0.0,962812.0,1,1975.0,7.0,2523.0,25.0,1.0,4.0,1.0,0.0,0.0,3.0,1.0,0.0
0,32.0,3.0,0.0,270299.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,730107.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,67842.0,1,1965.0,7.0,2653.0,25.0,1.0,3.0,4.0,16.0,14.0,49.0,19.0,5.0
0,4.0,1.0,0.0,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,95.0,671402.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,34537.0,1,1965.0,7.0,2778.0,25.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0
0,4.0,1.0,0.0,321007.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937957.0,1,1975.0,7.0,2523.0,25.0,1.0,4.0,4.0,0.0,3.0,8.0,0.0,3.0
1,32.0,3.0,7.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.0,1,1955.0,7.0,2653.0,25.0,0.0,3.0,5.0,8.0,0.0,4.0,2.0,1.0
0,4.0,1.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36527.0,1,1955.0,7.0,2653.0,25.0,0.0,3.0,5.0,8.0,0.0,4.0,2.0,1.0
0,4.0,1.0,0.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730213.0,30.0,670401.0,10.0,670403.0,10.0,0.0,0.0,67882.0,1,1950.0,7.0,2628.0,25.0,0.0,5.0,0.0,1.0,2.0,0.0,0.0,0.0
0,4.0,1.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730201.0,10.0,780105.0,10.0,0.0,0.0,0.0,0.0,17342.0,1,1960.0,7.0,2828.0,25.0,1.0,3.0,3.0,25.0,13.0,30.0,26.0,8.0
0,4.0,1.0,0.0,320704.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,40.0,730104.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,9067.0,2,1960.0,7.0,2538.0,25.0,1.0,2.0,5.0,8.0,17.0,23.0,8.0,5.0
0,32.0,3.0,0.0,320206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1081067.0,1,1970.0,0.0,2653.0,25.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
1,21.0,4.0,1.0,410101.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750201.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13512.0,1,1960.0,7.0,3708.0,10.0,1.0,3.0,0.0,1.0,0.0,0.0,9.0,0.0
0,4.0,1.0,0.0,320206.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284367.0,1,1960.0,7.0,2653.0,25.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
1,4.0,1.0,6.0,320701.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,50.0,730113.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,145857.0,1,1965.0,2.0,2678.0,25.0,0.0,1.0,4.0,4.0,2.0,4.0,2.0,1.0
0,4.0,1.0,0.0,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110472.0,1,1965.0,7.0,2973.0,25.0,0.0,4.0,0.0,3.0,2.0,15.0,8.0,14.0
0,4.0,1.0,0.0,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78782.0,2,1955.0,7.0,2678.0,25.0,1.0,5.0,6.0,9.0,2.0,5.0,16.0,4.0
1,4.0,1.0,5.0,270199.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730203.0,70.0,730108.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,44697.0,1,1965.0,7.0,2603.0,25.0,0.0,3.0,5.0,4.0,1.0,3.0,0.0,0.0
0,4.0,1.0,0.0,321401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730105.0,80.0,730106.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,89467.0,2,1960.0,8.0,2678.0,25.0,0.0,0.0,2.0,5.0,11.0,7.0,3.0,1.0
0,32.0,3.0,0.0,321023.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,60.0,671402.0,20.0,671401.0,10.0,730308.0,10.0,0.0,0.0,918577.0,1,1960.0,0.0,3198.0,31.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0
0,4.0,1.0,0.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,70.0,730107.0,20.0,730204.0,10.0,0.0,0.0,0.0,0.0,144267.0,1,1970.0,7.0,2763.0,25.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0
0,4.0,1.0,0.0,321026.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730202.0,50.0,730116.0,30.0,730210.0,20.0,0.0,0.0,0.0,0.0,65967.0,1,1955.0,9.0,2893.0,25.0,0.0,1.0,1.0,2.0,0.0,25.0,6.0,0.0
0,4.0,1.0,0.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,95.0,730213.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,493767.0,1,1965.0,7.0,2538.0,25.0,1.0,4.0,1.0,3.0,3.0,3.0,3.0,1.0
0,266.0,1.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,90.0,730201.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68382.0,1,1950.0,7.0,2893.0,25.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,1.0
1,4.0,1.0,5.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,70.0,780105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,98212.0,1,1965.0,7.0,2653.0,25.0,0.0,2.0,4.0,4.0,10.0,7.0,3.0,0.0
0,4.0,1.0,0.0,270105.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,80.0,730201.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,801752.0,1,1965.0,0.0,2653.0,25.0,0.0,4.0,2.0,3.0,1.0,0.0,0.0,0.0
1,4.0,1.0,5.0,320899.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730112.0,25.0,730214.0,25.0,670401.0,25.0,670403.0,25.0,0.0,0.0,8377.0,1,1955.0,0.0,2553.0,25.0,1.0,5.0,1.0,0.0,6.0,5.0,2.0,6.0
0,4.0,1.0,0.0,270103.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,40.0,730114.0,30.0,730106.0,30.0,0.0,0.0,0.0,0.0,16642.0,2,1965.0,7.0,2763.0,25.0,1.0,3.0,0.0,5.0,5.0,3.0,3.0,0.0
1,4.0,1.0,8.0,321004.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,60.0,730105.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,78817.0,1,1950.0,1.0,2713.0,25.0,1.0,2.0,5.0,10.0,10.0,17.0,11.0,4.0
0,4.0,1.0,0.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1136582.0,1,1975.0,0.0,2498.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4.0,1.0,4.0,321208.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730204.0,20.0,730211.0,20.0,730213.0,20.0,730399.0,20.0,730308.0,20.0,3182.0,1,1965.0,7.0,2523.0,25.0,1.0,5.0,4.0,2.0,2.0,7.0,27.0,34.0
0,4.0,1.0,0.0,321014.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730299.0,70.0,730211.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,7037.0,1,1970.0,7.0,978.0,25.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,2.0
0,4.0,1.0,0.0,321029.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730109.0,70.0,780105.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,66732.0,1,1970.0,7.0,2053.0,19.0,1.0,5.0,2.0,4.0,6.0,6.0,7.0,5.0
1,4.0,1.0,6.0,320302.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,670403.0,20.0,780105.0,30.0,0.0,0.0,0.0,0.0,53202.0,1,1975.0,7.0,3048.0,31.0,1.0,3.0,2.0,2.0,17.0,4.0,2.0,3.0
0,4.0,1.0,0.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780105.0,50.0,730101.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,73502.0,1,1955.0,7.0,1798.0,118.0,1.0,2.0,2.0,1.0,11.0,19.0,3.0,2.0
1,266.0,1.0,2.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1136582.0,1,1975.0,0.0,2498.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,4.0,1.0,5.0,320401.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670403.0,5.0,730101.0,80.0,730110.0,15.0,0.0,0.0,0.0,0.0,397672.0,1,1965.0,7.0,2628.0,25.0,1.0,4.0,3.0,1.0,5.0,11.0,1.0,0.0
0,32.0,3.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,90.0,730201.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,68382.0,1,1950.0,7.0,2893.0,25.0,0.0,3.0,0.0,1.0,0.0,4.0,5.0,1.0
1,4.0,1.0,8.0,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488762.0,1,1970.0,4.0,2538.0,25.0,1.0,4.0,2.0,0.0,4.0,0.0,7.0,0.0
0,4.0,1.0,0.0,321016.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730111.0,35.0,730203.0,35.0,730305.0,30.0,0.0,0.0,0.0,0.0,99052.0,1,1970.0,7.0,3273.0,31.0,1.0,4.0,2.0,3.0,10.0,2.0,3.0,1.0
0,4.0,1.0,0.0,321013.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,50.0,730104.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,4222.0,1,1960.0,7.0,2768.0,25.0,0.0,5.0,0.0,7.0,17.0,26.0,18.0,12.0
1,4.0,1.0,5.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730104.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69032.0,3,1965.0,7.0,2538.0,25.0,1.0,3.0,6.0,9.0,6.0,8.0,6.0,2.0
0,4.0,1.0,0.0,321021.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730211.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,804952.0,1,1960.0,7.0,2533.0,25.0,1.0,4.0,0.0,0.0,5.0,9.0,5.0,0.0
0,4.0,1.0,0.0,320405.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,95.0,670401.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,68797.0,1,1965.0,7.0,1258.0,34.0,1.0,2.0,0.0,1.0,1.0,10.0,6.0,2.0
0,32.0,3.0,0.0,270205.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,50.0,780105.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,497907.0,1,1970.0,7.0,2578.0,25.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0
0,4.0,1.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,85.0,730114.0,5.0,730201.0,10.0,0.0,0.0,0.0,0.0,16137.0,1,1950.0,7.0,2653.0,25.0,0.0,5.0,5.0,18.0,6.0,6.0,2.0,0.0
0,4.0,1.0,0.0,321010.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730101.0,50.0,730108.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,7047.0,1,1960.0,7.0,2713.0,25.0,0.0,4.0,1.0,8.0,14.0,11.0,4.0,8.0
1,4.0,1.0,8.0,320702.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780108.0,40.0,730104.0,30.0,730211.0,30.0,0.0,0.0,0.0,0.0,89487.0,1,1970.0,7.0,2563.0,25.0,0.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0
0,4.0,1.0,0.0,321015.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730108.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720017.0,1,1960.0,0.0,2653.0,25.0,0.0,4.0,4.0,7.0,0.0,0.0,0.0,0.0
1,40.0,2.0,3.0,321003.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730106.0,30.0,730203.0,30.0,730103.0,20.0,730109.0,5.0,780105.0,15.0,76432.0,1,1960.0,7.0,2653.0,25.0,0.0,3.0,4.0,1.0,29.0,21.0,11.0,8.0
1,4.0,1.0,8.0,321027.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,730110.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63722.0,1,1955.0,7.0,1258.0,34.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0
